resource_id,timestamp,flex_direction,requested_state,pre_dispatch_temp_c,pre_dispatch_power_kw,hot_water_draw_l,potential_kw,delivered_kw,response_ratio,is_available,has_override,outcome,dataset_split,data_classification
wh-0372,2025-10-08T18:15:00+05:30,reduce,shed,56.56,3.951301,0.0,3.951301,0.22407,0.056708,false,false,unavailable,train,SYNTHETIC
wh-0372,2025-10-12T06:15:00+05:30,reduce,shed,55.433,3.98186,0.0,3.98186,3.321143,0.834068,true,false,delivered,train,SYNTHETIC
wh-0372,2025-10-19T17:45:00+05:30,reduce,shed,50.56,3.944242,5.537,3.944242,0.257011,0.065161,false,true,unavailable,train,SYNTHETIC
wh-0372,2025-10-24T07:15:00+05:30,reduce,shed,57.514,3.589057,11.56,3.589057,2.845282,0.792766,true,false,partial,train,SYNTHETIC
wh-0372,2025-10-30T12:00:00+05:30,reduce,shed,55.943,4.294991,9.195,4.294991,0.180478,0.042021,false,false,unavailable,train,SYNTHETIC
wh-0372,2025-11-08T08:15:00+05:30,reduce,shed,55.609,3.645263,6.243,3.645263,0.161379,0.044271,false,false,unavailable,train,SYNTHETIC
wh-0372,2025-11-11T18:15:00+05:30,reduce,shed,50.708,3.633595,7.952,3.633595,0.23798,0.065494,false,false,unavailable,train,SYNTHETIC
wh-0372,2025-11-17T21:00:00+05:30,reduce,shed,53.603,2.788514,36.697,2.788514,1.938822,0.695289,true,false,partial,train,SYNTHETIC
wh-0372,2025-11-22T19:30:00+05:30,reduce,shed,50.674,2.74286,6.892,2.74286,0.108685,0.039625,false,true,unavailable,train,SYNTHETIC
wh-0372,2025-12-01T20:00:00+05:30,reduce,shed,56.109,2.616984,6.914,2.616984,2.265486,0.865686,true,false,delivered,train,SYNTHETIC
wh-0372,2025-12-05T07:30:00+05:30,increase,load_up,57.067,0.681836,0.0,3.616379,0.157521,0.043558,false,true,unavailable,train,SYNTHETIC
wh-0372,2025-12-12T21:15:00+05:30,increase,load_up,57.364,0.337722,13.546,3.960493,0.052754,0.01332,false,false,unavailable,train,SYNTHETIC
wh-0373,2025-06-23T08:00:00+05:30,reduce,shed,52.331,3.368447,40.61,3.368447,0.050567,0.015012,false,true,unavailable,train,SYNTHETIC
wh-0373,2025-06-27T18:45:00+05:30,reduce,shed,53.727,2.901671,0.0,2.901671,2.603702,0.897311,true,false,delivered,train,SYNTHETIC
wh-0373,2025-07-03T18:00:00+05:30,reduce,shed,54.095,4.077062,0.0,4.077062,3.146315,0.771711,true,false,partial,train,SYNTHETIC
wh-0373,2025-07-07T17:00:00+05:30,reduce,shed,52.747,4.235076,23.631,4.235076,3.115228,0.735578,true,false,partial,train,SYNTHETIC
wh-0373,2025-07-17T06:00:00+05:30,reduce,shed,52.404,4.860402,9.626,4.860402,4.432556,0.911973,true,false,delivered,train,SYNTHETIC
wh-0373,2025-07-19T21:15:00+05:30,reduce,shed,55.904,3.631145,36.676,3.631145,0.933877,0.257185,true,true,override,train,SYNTHETIC
wh-0373,2025-07-27T20:15:00+05:30,reduce,shed,53.921,3.022236,28.396,3.022236,2.81905,0.93277,true,false,delivered,train,SYNTHETIC
wh-0373,2025-07-31T17:15:00+05:30,reduce,shed,55.642,3.706155,10.656,3.706155,2.767272,0.746669,true,false,partial,train,SYNTHETIC
wh-0373,2025-08-06T17:00:00+05:30,increase,load_up,53.974,1.187413,18.102,3.806576,0.125432,0.032951,false,false,unavailable,train,SYNTHETIC
wh-0373,2025-08-15T08:45:00+05:30,reduce,shed,53.687,3.625022,22.091,3.625022,0.463312,0.127809,true,true,override,train,SYNTHETIC
wh-0373,2025-08-18T08:15:00+05:30,reduce,shed,53.006,3.202883,21.876,3.202883,2.577251,0.804666,true,false,delivered,train,SYNTHETIC
wh-0373,2025-08-25T17:15:00+05:30,increase,load_up,52.256,1.159051,21.892,3.834938,0.029566,0.00771,true,true,override,train,SYNTHETIC
wh-0373,2025-08-30T18:30:00+05:30,reduce,shed,47.976,4.886481,0.0,4.886481,0.143826,0.029433,false,true,unavailable,train,SYNTHETIC
wh-0373,2025-09-06T19:15:00+05:30,reduce,shed,51.755,4.908455,14.01,4.908455,0.04721,0.009618,false,false,unavailable,train,SYNTHETIC
wh-0373,2025-09-13T20:15:00+05:30,reduce,shed,51.269,4.307079,23.565,4.307079,1.016951,0.236111,true,true,override,train,SYNTHETIC
wh-0373,2025-09-18T20:45:00+05:30,increase,load_up,55.639,0.054673,16.712,4.939316,0.245064,0.049615,false,true,unavailable,train,SYNTHETIC
wh-0373,2025-09-25T20:45:00+05:30,reduce,shed,56.055,3.5787,18.293,3.5787,0.091292,0.02551,false,false,unavailable,train,SYNTHETIC
wh-0373,2025-09-30T21:00:00+05:30,increase,load_up,53.438,0.862408,10.18,4.131581,0.186846,0.045224,false,true,unavailable,train,SYNTHETIC
wh-0373,2025-10-05T07:15:00+05:30,reduce,shed,55.05,4.154446,10.754,4.154446,3.123878,0.751936,true,false,partial,train,SYNTHETIC
wh-0373,2025-10-13T18:30:00+05:30,increase,load_up,55.441,0.933984,25.403,4.060005,0.049413,0.012171,false,true,unavailable,train,SYNTHETIC
wh-0373,2025-10-19T19:30:00+05:30,reduce,shed,53.871,3.799192,28.552,3.799192,2.675652,0.704269,true,false,partial,train,SYNTHETIC
wh-0373,2025-10-27T08:45:00+05:30,reduce,shed,51.555,3.444174,0.0,3.444174,0.020326,0.005902,true,true,override,train,SYNTHETIC
wh-0373,2025-11-01T20:00:00+05:30,reduce,shed,53.955,4.009499,0.0,4.009499,0.273883,0.068309,false,false,unavailable,train,SYNTHETIC
wh-0373,2025-11-04T18:30:00+05:30,reduce,shed,52.492,3.958441,0.0,3.958441,0.834645,0.210852,true,true,override,train,SYNTHETIC
wh-0373,2025-11-12T18:00:00+05:30,increase,load_up,50.502,1.228835,5.352,3.765154,3.765154,1.0,true,false,delivered,train,SYNTHETIC
wh-0373,2025-11-17T18:00:00+05:30,reduce,shed,53.584,3.203804,31.2,3.203804,0.527557,0.164666,true,true,override,train,SYNTHETIC
wh-0373,2025-11-26T12:45:00+05:30,increase,load_up,55.723,0.433865,18.167,4.560124,3.085079,0.676534,true,false,partial,train,SYNTHETIC
wh-0373,2025-11-30T20:15:00+05:30,reduce,shed,51.818,4.415724,15.567,4.415724,3.302678,0.747936,true,false,partial,train,SYNTHETIC
wh-0373,2025-12-08T06:45:00+05:30,reduce,shed,53.58,4.096931,0.0,4.096931,0.272448,0.0665,false,false,unavailable,train,SYNTHETIC
wh-0373,2025-12-14T07:00:00+05:30,reduce,shed,55.127,3.739831,24.568,3.739831,3.663746,0.979655,true,false,delivered,train,SYNTHETIC
wh-0374,2025-06-20T17:45:00+05:30,reduce,shed,58.351,3.947367,27.161,3.947367,0.944335,0.239232,true,true,override,train,SYNTHETIC
wh-0374,2025-06-27T18:15:00+05:30,increase,load_up,55.167,0.951209,12.516,3.281285,3.112722,0.948629,true,false,delivered,train,SYNTHETIC
wh-0374,2025-07-03T19:15:00+05:30,increase,load_up,51.117,0.263325,6.777,3.969169,3.969169,1.0,true,false,delivered,train,SYNTHETIC
wh-0374,2025-07-08T19:00:00+05:30,reduce,shed,55.101,3.57902,0.98,3.57902,2.408207,0.672868,true,false,partial,train,SYNTHETIC
wh-0374,2025-07-17T20:15:00+05:30,increase,load_up,53.704,0.515614,4.648,3.71688,0.075228,0.02024,false,false,unavailable,train,SYNTHETIC
wh-0374,2025-07-19T20:15:00+05:30,reduce,shed,52.161,2.566016,25.682,2.566016,0.365578,0.142469,true,true,override,train,SYNTHETIC
wh-0374,2025-07-28T19:00:00+05:30,reduce,shed,51.867,3.734371,4.569,3.734371,0.26073,0.069819,false,true,unavailable,train,SYNTHETIC
wh-0374,2025-08-03T19:15:00+05:30,reduce,shed,55.936,2.836043,19.465,2.836043,2.612796,0.921282,true,false,delivered,train,SYNTHETIC
wh-0374,2025-08-09T07:45:00+05:30,reduce,shed,56.596,2.457141,0.0,2.457141,1.934896,0.787458,true,false,partial,train,SYNTHETIC
wh-0374,2025-08-13T19:30:00+05:30,increase,load_up,59.545,0.95699,9.516,3.275504,2.557215,0.780709,true,false,partial,train,SYNTHETIC
wh-0374,2025-08-21T17:15:00+05:30,increase,load_up,57.825,0.89981,39.623,3.332684,2.660455,0.798292,true,false,partial,train,SYNTHETIC
wh-0374,2025-08-27T08:15:00+05:30,reduce,shed,55.052,2.633162,23.056,2.633162,1.698449,0.645023,true,false,partial,train,SYNTHETIC
wh-0374,2025-08-30T12:00:00+05:30,reduce,shed,51.303,4.017374,13.819,4.017374,2.642808,0.657845,true,false,partial,train,SYNTHETIC
wh-0374,2025-09-09T20:15:00+05:30,increase,load_up,55.919,0.19477,24.424,4.037724,0.055209,0.013673,false,false,unavailable,train,SYNTHETIC
wh-0374,2025-09-15T08:00:00+05:30,increase,load_up,55.937,0.312773,23.771,3.919721,0.192315,0.049063,false,false,unavailable,train,SYNTHETIC
wh-0374,2025-09-17T12:45:00+05:30,reduce,shed,49.143,4.228935,24.623,4.228935,4.020506,0.950714,true,false,delivered,train,SYNTHETIC
wh-0374,2025-09-25T18:45:00+05:30,reduce,shed,56.969,2.906018,18.655,2.906018,2.26311,0.778767,true,false,partial,train,SYNTHETIC
wh-0374,2025-10-03T07:30:00+05:30,reduce,shed,57.105,2.87927,3.162,2.87927,2.278614,0.791386,true,false,partial,train,SYNTHETIC
wh-0374,2025-10-08T06:00:00+05:30,increase,load_up,57.811,0.51633,1.186,3.716164,2.816515,0.757909,true,false,partial,train,SYNTHETIC
wh-0374,2025-10-12T18:15:00+05:30,reduce,shed,52.299,3.613519,10.116,3.613519,2.903904,0.803622,true,false,delivered,train,SYNTHETIC
wh-0374,2025-10-17T19:00:00+05:30,increase,load_up,53.503,1.034014,29.044,3.19848,0.909469,0.284344,true,true,override,train,SYNTHETIC
wh-0374,2025-10-25T19:30:00+05:30,increase,load_up,53.931,0.135588,10.758,4.096906,0.063132,0.01541,false,false,unavailable,train,SYNTHETIC
wh-0374,2025-11-02T17:30:00+05:30,reduce,shed,54.879,2.331346,8.314,2.331346,0.144321,0.061904,true,true,override,train,SYNTHETIC
wh-0374,2025-11-05T20:15:00+05:30,reduce,shed,54.895,3.737126,30.013,3.737126,0.175864,0.047059,false,false,unavailable,train,SYNTHETIC
wh-0374,2025-11-12T07:00:00+05:30,reduce,shed,54.729,3.492103,12.051,3.492103,3.247322,0.929904,true,false,delivered,train,SYNTHETIC
wh-0374,2025-11-19T20:30:00+05:30,reduce,shed,56.153,2.615572,58.988,2.615572,0.173643,0.066388,true,true,override,train,SYNTHETIC
wh-0374,2025-11-24T06:15:00+05:30,reduce,shed,52.153,4.006069,0.0,4.006069,0.122763,0.030644,false,false,unavailable,train,SYNTHETIC
wh-0374,2025-11-30T20:15:00+05:30,reduce,shed,56.844,3.474731,20.675,3.474731,2.60143,0.748671,true,false,partial,train,SYNTHETIC
wh-0374,2025-12-05T18:00:00+05:30,reduce,shed,55.967,3.680876,3.404,3.680876,3.129392,0.850176,true,false,delivered,train,SYNTHETIC
wh-0374,2025-12-14T18:30:00+05:30,reduce,shed,52.403,3.233481,4.937,3.233481,0.095965,0.029678,false,false,unavailable,train,SYNTHETIC
wh-0375,2025-06-23T20:30:00+05:30,reduce,shed,53.171,3.570864,42.897,3.570864,0.153188,0.042899,false,true,unavailable,train,SYNTHETIC
wh-0375,2025-06-25T17:45:00+05:30,reduce,shed,55.767,2.787825,0.0,2.787825,0.091131,0.032689,true,true,override,train,SYNTHETIC
wh-0375,2025-07-02T17:45:00+05:30,reduce,shed,53.451,3.369817,0.0,3.369817,0.070533,0.020931,true,true,override,train,SYNTHETIC
wh-0375,2025-07-11T06:15:00+05:30,reduce,shed,53.611,3.677629,4.523,3.677629,0.140254,0.038137,false,true,unavailable,train,SYNTHETIC
wh-0375,2025-07-15T07:00:00+05:30,reduce,shed,51.136,2.266668,17.277,2.266668,0.143534,0.063324,false,false,unavailable,train,SYNTHETIC
wh-0375,2025-07-21T20:15:00+05:30,reduce,shed,56.407,3.745876,48.067,3.745876,0.09426,0.025164,false,false,unavailable,train,SYNTHETIC
wh-0375,2025-07-29T12:45:00+05:30,increase,load_up,50.771,0.045374,0.0,4.014956,3.942075,0.981848,true,false,delivered,train,SYNTHETIC
wh-0375,2025-08-02T20:45:00+05:30,increase,load_up,55.382,0.166753,11.677,3.893577,0.570344,0.146483,true,true,override,train,SYNTHETIC
wh-0375,2025-08-09T18:30:00+05:30,increase,load_up,52.854,0.618437,0.041,3.441893,3.24956,0.94412,true,false,delivered,train,SYNTHETIC
wh-0375,2025-08-15T19:30:00+05:30,reduce,shed,54.634,2.329768,1.824,2.329768,1.364603,0.585725,true,false,partial,train,SYNTHETIC
wh-0375,2025-08-21T19:15:00+05:30,reduce,shed,55.809,2.53634,38.088,2.53634,2.280081,0.898965,true,false,delivered,train,SYNTHETIC
wh-0375,2025-08-26T08:30:00+05:30,increase,load_up,55.908,0.225287,0.0,3.835043,0.123123,0.032105,true,true,override,train,SYNTHETIC
wh-0375,2025-09-02T08:15:00+05:30,reduce,shed,51.7,2.382398,8.908,2.382398,1.855094,0.778667,true,false,partial,train,SYNTHETIC
wh-0375,2025-09-09T21:45:00+05:30,increase,load_up,53.612,0.462703,3.848,3.597627,3.190735,0.8869,true,false,delivered,train,SYNTHETIC
wh-0375,2025-09-14T12:15:00+05:30,increase,load_up,50.091,1.013007,28.461,3.047323,3.047323,1.0,true,false,delivered,train,SYNTHETIC
wh-0375,2025-09-18T20:15:00+05:30,reduce,shed,55.129,3.194936,32.379,3.194936,2.555881,0.799979,true,false,partial,train,SYNTHETIC
wh-0375,2025-09-24T06:30:00+05:30,reduce,shed,54.266,2.517799,5.821,2.517799,1.829595,0.726665,true,false,partial,train,SYNTHETIC
wh-0375,2025-09-29T19:30:00+05:30,reduce,shed,54.862,2.487221,21.722,2.487221,0.146568,0.058929,false,false,unavailable,train,SYNTHETIC
wh-0375,2025-10-09T18:00:00+05:30,reduce,shed,51.953,3.487173,21.11,3.487173,0.10078,0.0289,false,true,unavailable,train,SYNTHETIC
wh-0375,2025-10-15T07:30:00+05:30,reduce,shed,56.879,3.896697,4.422,3.896697,0.148138,0.038016,false,false,unavailable,train,SYNTHETIC
wh-0375,2025-10-18T18:30:00+05:30,reduce,shed,56.305,3.858892,23.274,3.858892,3.233987,0.838061,true,false,delivered,train,SYNTHETIC
wh-0375,2025-10-23T08:00:00+05:30,reduce,shed,55.14,3.618131,0.0,3.618131,0.877378,0.242495,true,true,override,train,SYNTHETIC
wh-0375,2025-10-29T06:00:00+05:30,reduce,shed,54.758,2.792296,1.402,2.792296,2.047989,0.733443,true,false,partial,train,SYNTHETIC
wh-0375,2025-11-05T17:45:00+05:30,reduce,shed,58.31,3.358934,4.88,3.358934,2.877703,0.856731,true,false,delivered,train,SYNTHETIC
wh-0375,2025-11-11T07:15:00+05:30,increase,load_up,54.554,0.207082,14.93,3.853248,0.205332,0.053288,true,true,override,train,SYNTHETIC
wh-0375,2025-11-16T08:15:00+05:30,reduce,shed,51.537,3.970515,38.46,3.970515,0.063745,0.016055,false,true,unavailable,train,SYNTHETIC
wh-0375,2025-11-24T07:00:00+05:30,increase,load_up,52.928,0.475435,24.451,3.584895,0.261757,0.073017,false,false,unavailable,train,SYNTHETIC
wh-0375,2025-11-28T18:30:00+05:30,reduce,shed,53.962,3.4938,13.869,3.4938,0.078146,0.022367,true,true,override,train,SYNTHETIC
wh-0375,2025-12-05T19:00:00+05:30,reduce,shed,56.941,2.895178,14.333,2.895178,2.33932,0.808006,true,false,delivered,train,SYNTHETIC
wh-0375,2025-12-14T20:30:00+05:30,increase,load_up,56.28,0.924876,16.305,3.135454,0.165457,0.05277,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-06-19T18:15:00+05:30,increase,load_up,53.882,0.631214,37.98,4.090344,0.174798,0.042734,true,true,override,train,SYNTHETIC
wh-0376,2025-06-25T08:15:00+05:30,reduce,shed,53.463,3.725205,4.843,3.725205,2.652204,0.711962,true,false,partial,train,SYNTHETIC
wh-0376,2025-07-04T18:00:00+05:30,increase,load_up,56.071,0.31384,24.198,4.407718,0.315079,0.071483,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-07-09T18:45:00+05:30,reduce,shed,53.641,2.81017,0.0,2.81017,2.120718,0.754658,true,false,partial,train,SYNTHETIC
wh-0376,2025-07-17T18:30:00+05:30,reduce,shed,48.366,3.970543,27.438,3.970543,0.54271,0.136684,true,true,override,train,SYNTHETIC
wh-0376,2025-07-20T08:15:00+05:30,reduce,shed,52.925,3.819577,41.794,3.819577,0.028459,0.007451,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-07-25T19:45:00+05:30,reduce,shed,47.355,3.944063,29.014,3.944063,0.277163,0.070274,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-08-04T21:15:00+05:30,reduce,shed,52.25,3.937695,0.0,3.937695,0.254544,0.064643,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-08-07T08:00:00+05:30,reduce,shed,50.673,3.388437,2.86,3.388437,2.787943,0.822781,true,false,delivered,train,SYNTHETIC
wh-0376,2025-08-15T07:45:00+05:30,reduce,shed,53.227,4.32141,32.228,4.32141,4.046124,0.936297,true,false,delivered,train,SYNTHETIC
wh-0376,2025-08-22T18:45:00+05:30,reduce,shed,53.063,4.54314,24.109,4.54314,0.039675,0.008733,false,false,unavailable,train,SYNTHETIC
wh-0376,2025-08-26T19:45:00+05:30,reduce,shed,55.254,3.138965,29.041,3.138965,0.122894,0.039151,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-08-31T07:15:00+05:30,reduce,shed,57.432,3.597886,12.829,3.597886,3.597886,1.0,true,false,delivered,train,SYNTHETIC
wh-0376,2025-09-07T07:15:00+05:30,reduce,shed,52.217,3.799519,4.027,3.799519,2.921222,0.76884,true,false,partial,train,SYNTHETIC
wh-0376,2025-09-15T19:45:00+05:30,reduce,shed,54.735,3.805252,0.0,3.805252,3.044873,0.800176,true,false,delivered,train,SYNTHETIC
wh-0376,2025-09-17T19:45:00+05:30,reduce,shed,53.032,3.34316,30.699,3.34316,0.860129,0.25728,true,true,override,train,SYNTHETIC
wh-0376,2025-09-26T07:15:00+05:30,reduce,shed,48.68,3.461432,5.356,3.461432,2.031338,0.586849,true,false,partial,train,SYNTHETIC
wh-0376,2025-10-03T18:00:00+05:30,reduce,shed,53.585,3.928122,6.748,3.928122,0.143486,0.036528,false,false,unavailable,train,SYNTHETIC
wh-0376,2025-10-05T18:45:00+05:30,reduce,shed,53.965,4.458258,6.219,4.458258,4.248541,0.95296,true,false,delivered,train,SYNTHETIC
wh-0376,2025-10-11T19:15:00+05:30,increase,load_up,50.996,0.25391,19.714,4.467648,3.9426,0.882478,true,false,delivered,train,SYNTHETIC
wh-0376,2025-10-19T17:00:00+05:30,increase,load_up,55.955,0.054582,32.196,4.666976,0.335348,0.071856,false,false,unavailable,train,SYNTHETIC
wh-0376,2025-10-23T19:00:00+05:30,reduce,shed,53.516,3.69537,15.54,3.69537,3.424175,0.926612,true,false,delivered,train,SYNTHETIC
wh-0376,2025-10-29T17:30:00+05:30,reduce,shed,53.031,3.808948,12.714,3.808948,2.435996,0.639546,true,false,partial,train,SYNTHETIC
wh-0376,2025-11-06T19:45:00+05:30,reduce,shed,49.536,4.514766,11.156,4.514766,2.789074,0.617767,true,false,partial,train,SYNTHETIC
wh-0376,2025-11-14T19:00:00+05:30,increase,load_up,55.215,0.21389,7.282,4.507668,0.95647,0.212187,true,true,override,train,SYNTHETIC
wh-0376,2025-11-19T06:30:00+05:30,reduce,shed,54.554,3.48209,32.463,3.48209,3.131719,0.899379,true,false,delivered,train,SYNTHETIC
wh-0376,2025-11-23T20:00:00+05:30,reduce,shed,55.951,4.260401,17.513,4.260401,3.913155,0.918495,true,false,delivered,train,SYNTHETIC
wh-0376,2025-12-01T17:15:00+05:30,reduce,shed,53.104,3.535262,9.422,3.535262,0.256532,0.072564,false,true,unavailable,train,SYNTHETIC
wh-0376,2025-12-08T18:00:00+05:30,reduce,shed,54.557,4.223555,0.0,4.223555,0.016039,0.003797,false,false,unavailable,train,SYNTHETIC
wh-0376,2025-12-10T06:15:00+05:30,reduce,shed,53.512,2.769036,1.296,2.769036,2.340054,0.845079,true,false,delivered,train,SYNTHETIC
wh-0377,2025-06-22T08:00:00+05:30,reduce,shed,49.854,2.640703,34.384,2.640703,0.193105,0.073126,false,false,unavailable,train,SYNTHETIC
wh-0377,2025-06-28T19:30:00+05:30,reduce,shed,53.266,2.218868,23.703,2.218868,2.153264,0.970434,true,false,delivered,train,SYNTHETIC
wh-0377,2025-07-04T19:30:00+05:30,reduce,shed,52.722,2.281816,14.946,2.281816,0.056171,0.024617,false,true,unavailable,train,SYNTHETIC
wh-0377,2025-07-11T20:30:00+05:30,reduce,shed,56.395,3.320284,10.771,3.320284,2.526807,0.761021,true,false,partial,train,SYNTHETIC
wh-0377,2025-07-14T17:30:00+05:30,reduce,shed,54.105,2.826683,31.036,2.826683,0.031062,0.010989,false,false,unavailable,train,SYNTHETIC
wh-0377,2025-07-21T08:45:00+05:30,reduce,shed,52.894,2.420943,26.755,2.420943,0.465617,0.192329,true,true,override,train,SYNTHETIC
wh-0377,2025-07-26T12:30:00+05:30,increase,load_up,48.063,0.843093,14.546,3.161274,3.161274,1.0,true,false,delivered,train,SYNTHETIC
wh-0377,2025-08-03T07:45:00+05:30,reduce,shed,53.063,2.699486,1.362,2.699486,0.17309,0.06412,false,false,unavailable,train,SYNTHETIC
wh-0377,2025-08-06T08:45:00+05:30,reduce,shed,47.76,2.208027,4.78,2.208027,1.645266,0.745129,true,false,partial,train,SYNTHETIC
wh-0377,2025-08-14T19:00:00+05:30,reduce,shed,56.291,2.841494,17.765,2.841494,0.027095,0.009536,false,false,unavailable,train,SYNTHETIC
wh-0377,2025-08-19T12:45:00+05:30,reduce,shed,49.927,3.488698,32.633,3.488698,0.050878,0.014584,false,false,unavailable,train,SYNTHETIC
wh-0377,2025-08-25T08:45:00+05:30,increase,load_up,57.254,0.304235,0.0,3.700132,0.538298,0.145481,true,true,override,train,SYNTHETIC
wh-0377,2025-08-30T19:00:00+05:30,reduce,shed,52.212,3.068011,9.522,3.068011,2.628399,0.856711,true,false,delivered,train,SYNTHETIC
wh-0377,2025-09-08T08:45:00+05:30,reduce,shed,51.617,3.255671,17.093,3.255671,2.821598,0.866672,true,false,delivered,train,SYNTHETIC
wh-0377,2025-09-11T07:45:00+05:30,reduce,shed,56.694,3.509142,8.917,3.509142,3.116274,0.888045,true,false,delivered,train,SYNTHETIC
wh-0377,2025-09-18T19:30:00+05:30,reduce,shed,52.69,2.788631,25.274,2.788631,2.00569,0.719238,true,false,partial,train,SYNTHETIC
wh-0377,2025-09-23T18:30:00+05:30,increase,load_up,51.421,0.384524,21.367,3.619843,0.026982,0.007454,true,true,override,train,SYNTHETIC
wh-0377,2025-10-02T07:30:00+05:30,increase,load_up,51.714,0.437515,7.886,3.566852,2.835317,0.794908,true,false,partial,train,SYNTHETIC
wh-0377,2025-10-05T18:00:00+05:30,reduce,shed,56.885,2.558711,6.768,2.558711,2.172144,0.848921,true,false,delivered,train,SYNTHETIC
wh-0377,2025-10-11T19:45:00+05:30,reduce,shed,54.839,2.368794,0.0,2.368794,0.035696,0.015069,false,false,unavailable,train,SYNTHETIC
wh-0377,2025-10-17T18:15:00+05:30,increase,load_up,54.146,0.822597,34.561,3.18177,2.433766,0.764909,true,false,partial,train,SYNTHETIC
wh-0377,2025-10-27T07:00:00+05:30,reduce,shed,53.35,3.303769,11.579,3.303769,0.138062,0.041789,false,true,unavailable,train,SYNTHETIC
wh-0377,2025-11-01T19:15:00+05:30,reduce,shed,56.416,2.935084,6.997,2.935084,2.400151,0.817745,true,false,delivered,train,SYNTHETIC
wh-0377,2025-11-04T20:30:00+05:30,reduce,shed,52.018,3.388488,19.41,3.388488,0.523198,0.154404,true,true,override,train,SYNTHETIC
wh-0377,2025-11-13T19:15:00+05:30,reduce,shed,55.062,3.552048,3.159,3.552048,3.204657,0.9022,true,false,delivered,train,SYNTHETIC
wh-0377,2025-11-19T17:30:00+05:30,increase,load_up,50.412,0.586297,40.736,3.41807,3.41807,1.0,true,false,delivered,train,SYNTHETIC
wh-0377,2025-11-23T20:45:00+05:30,increase,load_up,52.319,0.02826,4.575,3.976107,2.965558,0.745845,true,false,partial,train,SYNTHETIC
wh-0377,2025-12-02T07:45:00+05:30,reduce,shed,52.364,3.302643,7.772,3.302643,2.214145,0.670416,true,false,partial,train,SYNTHETIC
wh-0377,2025-12-06T19:45:00+05:30,reduce,shed,52.403,3.514691,16.404,3.514691,2.826335,0.804149,true,false,delivered,train,SYNTHETIC
wh-0377,2025-12-11T06:15:00+05:30,reduce,shed,52.087,3.81429,18.676,3.81429,0.2041,0.053509,false,true,unavailable,train,SYNTHETIC
wh-0378,2025-06-20T07:45:00+05:30,increase,load_up,54.082,0.653592,27.877,3.397689,2.347516,0.690916,true,false,partial,train,SYNTHETIC
wh-0378,2025-06-29T18:00:00+05:30,reduce,shed,53.128,2.690176,5.791,2.690176,2.205187,0.819719,true,false,delivered,train,SYNTHETIC
wh-0378,2025-07-03T08:00:00+05:30,reduce,shed,55.62,3.073944,18.759,3.073944,2.79985,0.910833,true,false,delivered,train,SYNTHETIC
wh-0378,2025-07-11T07:30:00+05:30,reduce,shed,50.789,2.573979,9.813,2.573979,1.728702,0.671607,true,false,partial,train,SYNTHETIC
wh-0378,2025-07-14T21:15:00+05:30,increase,load_up,54.584,0.412484,0.0,3.638797,0.043883,0.01206,false,false,unavailable,train,SYNTHETIC
wh-0378,2025-07-21T06:30:00+05:30,reduce,shed,55.044,3.46808,26.928,3.46808,0.261412,0.075377,false,false,unavailable,train,SYNTHETIC
wh-0378,2025-07-25T20:45:00+05:30,increase,load_up,49.72,0.577067,33.287,3.474214,3.171917,0.912988,true,false,delivered,train,SYNTHETIC
wh-0378,2025-08-01T21:30:00+05:30,reduce,shed,52.175,2.50259,9.597,2.50259,0.096294,0.038478,true,true,override,train,SYNTHETIC
wh-0378,2025-08-09T06:30:00+05:30,reduce,shed,52.112,3.225162,16.09,3.225162,2.742527,0.850353,true,false,delivered,train,SYNTHETIC
wh-0378,2025-08-16T06:45:00+05:30,reduce,shed,52.111,3.065465,0.0,3.065465,2.28556,0.745583,true,false,partial,train,SYNTHETIC
wh-0378,2025-08-21T21:30:00+05:30,reduce,shed,50.611,2.336135,34.454,2.336135,0.377657,0.161659,true,true,override,train,SYNTHETIC
wh-0378,2025-08-28T19:00:00+05:30,reduce,shed,54.555,2.882117,3.999,2.882117,2.480122,0.860521,true,false,delivered,train,SYNTHETIC
wh-0378,2025-09-02T07:00:00+05:30,increase,load_up,48.103,0.172399,18.978,3.878882,3.878882,1.0,true,false,delivered,train,SYNTHETIC
wh-0378,2025-09-05T18:00:00+05:30,reduce,shed,51.438,2.448829,32.548,2.448829,0.043063,0.017585,false,false,unavailable,train,SYNTHETIC
wh-0378,2025-09-14T18:45:00+05:30,reduce,shed,48.917,2.387098,21.892,2.387098,0.149534,0.062643,false,false,unavailable,train,SYNTHETIC
wh-0378,2025-09-21T17:00:00+05:30,reduce,shed,52.518,3.588649,26.217,3.588649,0.207239,0.057749,false,true,unavailable,train,SYNTHETIC
wh-0378,2025-09-26T18:30:00+05:30,increase,load_up,55.82,0.355893,12.613,3.695388,2.28098,0.61725,true,false,partial,train,SYNTHETIC
wh-0378,2025-10-02T21:15:00+05:30,reduce,shed,55.607,2.530318,0.0,2.530318,2.530318,1.0,true,false,delivered,train,SYNTHETIC
wh-0378,2025-10-08T20:15:00+05:30,increase,load_up,54.245,0.803611,4.228,3.24767,2.769898,0.852888,true,false,delivered,train,SYNTHETIC
