resource_id,timestamp,dispatched_kw,delivered_kw,is_available,has_override,dataset_split,provenance
ev_0333,2026-01-10T21:00:00+05:30,1.645,0.35,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0333,2026-01-11T21:00:00+05:30,1.661,0.992,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0333,2026-01-12T21:00:00+05:30,1.788,0.847,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0333,2026-01-13T21:00:00+05:30,2.511,1.305,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0333,2026-01-14T21:00:00+05:30,2.209,1.286,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-16T18:30:00+05:30,6.512,5.784,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-17T18:30:00+05:30,6.583,6.583,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-18T18:30:00+05:30,2.93,2.877,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-19T18:30:00+05:30,4.153,4.057,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-20T18:30:00+05:30,6.17,5.79,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-21T18:30:00+05:30,2.848,2.664,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-22T18:30:00+05:30,3.612,3.406,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-23T18:30:00+05:30,4.774,4.744,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-24T18:30:00+05:30,2.782,2.634,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-25T18:30:00+05:30,3.145,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-26T18:30:00+05:30,2.677,2.638,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-27T18:30:00+05:30,4.375,4.031,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-28T18:30:00+05:30,3.136,3.114,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-29T18:30:00+05:30,6.418,5.471,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-30T18:30:00+05:30,2.642,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2025-12-31T18:30:00+05:30,5.659,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-01T18:30:00+05:30,3.885,3.768,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-02T18:30:00+05:30,6.59,6.029,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-03T18:30:00+05:30,5.455,5.455,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-04T18:30:00+05:30,6.519,6.519,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-05T18:30:00+05:30,5.417,5.417,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-06T18:30:00+05:30,5.073,4.822,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-07T18:30:00+05:30,6.002,5.693,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-08T18:30:00+05:30,3.238,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-09T18:30:00+05:30,3.69,3.63,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-10T18:30:00+05:30,6.028,6.028,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-11T18:30:00+05:30,6.136,6.136,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-12T18:30:00+05:30,4.623,4.623,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-13T18:30:00+05:30,4.376,4.369,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0334,2026-01-14T18:30:00+05:30,4.067,4.067,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-16T23:15:00+05:30,2.983,1.271,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-17T23:15:00+05:30,3.098,1.919,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-18T23:15:00+05:30,3.083,1.684,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-19T23:15:00+05:30,2.942,1.796,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-20T23:15:00+05:30,1.415,0.768,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-21T23:15:00+05:30,3.43,1.935,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-22T23:15:00+05:30,2.823,0.864,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-23T23:15:00+05:30,2.362,1.153,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-24T23:15:00+05:30,3.407,1.75,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-25T23:15:00+05:30,2.096,1.148,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-26T23:15:00+05:30,2.054,1.113,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-27T23:15:00+05:30,2.698,0.44,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-28T23:15:00+05:30,3.464,2.028,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-29T23:15:00+05:30,2.672,1.502,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-30T23:15:00+05:30,1.717,0.932,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2025-12-31T23:15:00+05:30,3.104,1.622,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-01T23:15:00+05:30,1.62,0.686,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-02T23:15:00+05:30,1.799,0.909,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-03T23:15:00+05:30,2.704,1.737,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-04T23:15:00+05:30,2.844,1.822,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-05T23:15:00+05:30,2.245,1.266,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-06T23:15:00+05:30,1.885,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-07T23:15:00+05:30,2.16,0.444,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-08T23:15:00+05:30,2.84,1.595,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-09T23:15:00+05:30,1.486,0.674,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-10T23:15:00+05:30,1.469,0.339,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-11T23:15:00+05:30,1.469,0.75,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-12T23:15:00+05:30,2.019,0.352,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-13T23:15:00+05:30,2.99,1.742,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0335,2026-01-14T23:15:00+05:30,3.038,1.498,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-16T01:30:00+05:30,1.057,0.506,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-17T01:30:00+05:30,0.766,0.41,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-18T01:30:00+05:30,1.055,0.639,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-19T01:30:00+05:30,0.654,0.354,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-20T01:30:00+05:30,1.276,0.762,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-21T01:30:00+05:30,1.586,0.804,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-22T01:30:00+05:30,1.381,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-23T01:30:00+05:30,0.668,0.411,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-24T01:30:00+05:30,0.649,0.347,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-25T01:30:00+05:30,0.71,0.431,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-26T01:30:00+05:30,1.084,0.522,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-27T01:30:00+05:30,0.742,0.347,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-28T01:30:00+05:30,1.323,0.677,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-29T01:30:00+05:30,1.452,0.743,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-30T01:30:00+05:30,1.377,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2025-12-31T01:30:00+05:30,1.052,0.473,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-01T01:30:00+05:30,1.129,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-02T01:30:00+05:30,0.968,0.488,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-03T01:30:00+05:30,1.545,0.906,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-04T01:30:00+05:30,1.166,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-05T01:30:00+05:30,0.852,0.402,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-06T01:30:00+05:30,0.885,0.493,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-07T01:30:00+05:30,1.503,0.86,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-08T01:30:00+05:30,0.934,0.568,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-09T01:30:00+05:30,0.743,0.453,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-10T01:30:00+05:30,1.248,0.581,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-11T01:30:00+05:30,1.287,0.724,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-12T01:30:00+05:30,1.228,0.735,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-13T01:30:00+05:30,1.295,0.672,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0336,2026-01-14T01:30:00+05:30,1.2,0.58,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-16T17:15:00+05:30,2.421,1.221,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-17T17:15:00+05:30,2.145,1.132,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-18T17:15:00+05:30,3.17,1.696,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-19T17:15:00+05:30,3.149,1.41,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-20T17:15:00+05:30,2.086,1.091,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-21T17:15:00+05:30,1.948,0.942,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-22T17:15:00+05:30,3.052,1.915,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-23T17:15:00+05:30,2.074,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-24T17:15:00+05:30,2.24,1.263,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-25T17:15:00+05:30,1.753,0.803,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-26T17:15:00+05:30,3.24,2.051,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-27T17:15:00+05:30,3.3,2.094,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-28T17:15:00+05:30,1.624,1.048,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-29T17:15:00+05:30,2.509,1.587,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-30T17:15:00+05:30,1.508,0.868,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2025-12-31T17:15:00+05:30,2.102,1.37,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-01T17:15:00+05:30,1.521,0.885,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-02T17:15:00+05:30,2.3,1.339,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-03T17:15:00+05:30,3.176,2.139,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-04T17:15:00+05:30,1.835,1.017,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-05T17:15:00+05:30,1.515,0.781,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-06T17:15:00+05:30,2.847,1.735,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-07T17:15:00+05:30,1.446,0.76,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-08T17:15:00+05:30,3.204,0.569,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-09T17:15:00+05:30,2.323,0.701,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-10T17:15:00+05:30,2.852,1.488,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-11T17:15:00+05:30,3.184,1.685,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-12T17:15:00+05:30,2.432,1.161,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-13T17:15:00+05:30,1.66,1.059,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0337,2026-01-14T17:15:00+05:30,1.624,0.87,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-16T00:30:00+05:30,2.767,1.728,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-17T00:30:00+05:30,3.766,2.011,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-18T00:30:00+05:30,5.525,2.976,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-19T00:30:00+05:30,4.967,2.731,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-20T00:30:00+05:30,5.158,2.524,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-21T00:30:00+05:30,4.378,2.034,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-22T00:30:00+05:30,5.734,3.283,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-23T00:30:00+05:30,3.399,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-24T00:30:00+05:30,3.526,2.338,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-25T00:30:00+05:30,5.278,1.607,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-26T00:30:00+05:30,6.533,3.355,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-27T00:30:00+05:30,3.543,2.273,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-28T00:30:00+05:30,5.46,2.61,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-29T00:30:00+05:30,6.507,3.088,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-30T00:30:00+05:30,3.458,1.697,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2025-12-31T00:30:00+05:30,5.835,3.791,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-01T00:30:00+05:30,5.83,3.399,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-02T00:30:00+05:30,4.981,1.929,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-03T00:30:00+05:30,6.012,2.93,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-04T00:30:00+05:30,3.891,2.291,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-05T00:30:00+05:30,5.181,2.993,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-06T00:30:00+05:30,4.922,2.632,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-07T00:30:00+05:30,5.374,3.034,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-08T00:30:00+05:30,3.36,1.619,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-09T00:30:00+05:30,2.746,1.455,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-10T00:30:00+05:30,6.135,1.771,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-11T00:30:00+05:30,5.83,3.705,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-12T00:30:00+05:30,4.974,2.611,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-13T00:30:00+05:30,3.499,1.852,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0338,2026-01-14T00:30:00+05:30,5.811,1.912,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-16T09:15:00+05:30,0.964,0.538,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-17T09:15:00+05:30,1.655,0.876,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-18T09:15:00+05:30,1.199,0.738,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-19T09:15:00+05:30,1.56,0.514,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-20T09:15:00+05:30,0.861,0.386,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-21T09:15:00+05:30,0.916,0.559,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-22T09:15:00+05:30,1.351,0.728,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-23T09:15:00+05:30,1.422,0.775,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-24T09:15:00+05:30,0.97,0.494,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-25T09:15:00+05:30,1.601,0.939,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-26T09:15:00+05:30,1.565,0.933,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-27T09:15:00+05:30,1.534,0.888,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-28T09:15:00+05:30,1.38,0.712,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-29T09:15:00+05:30,0.8,0.511,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-30T09:15:00+05:30,1.254,0.144,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0339,2025-12-31T09:15:00+05:30,0.71,0.361,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-01T09:15:00+05:30,1.569,0.758,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-02T09:15:00+05:30,1.337,0.824,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-03T09:15:00+05:30,0.808,0.442,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-04T09:15:00+05:30,0.966,0.551,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-05T09:15:00+05:30,1.328,0.649,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-06T09:15:00+05:30,1.477,0.936,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-07T09:15:00+05:30,1.574,0.766,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-08T09:15:00+05:30,1.125,0.583,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-09T09:15:00+05:30,1.079,0.558,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-10T09:15:00+05:30,1.453,0.853,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-11T09:15:00+05:30,1.205,0.671,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-12T09:15:00+05:30,1.341,0.803,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-13T09:15:00+05:30,1.43,0.987,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0339,2026-01-14T09:15:00+05:30,0.986,0.536,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-16T22:30:00+05:30,6.364,5.357,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-17T22:30:00+05:30,3.561,3.011,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-18T22:30:00+05:30,4.886,4.115,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-19T22:30:00+05:30,4.715,4.143,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-20T22:30:00+05:30,4.27,4.022,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-21T22:30:00+05:30,5.079,4.464,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-22T22:30:00+05:30,3.082,2.676,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-23T22:30:00+05:30,5.395,4.782,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-24T22:30:00+05:30,4.137,3.4,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-25T22:30:00+05:30,2.759,2.544,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-26T22:30:00+05:30,5.131,4.344,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-27T22:30:00+05:30,6.275,5.992,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-28T22:30:00+05:30,2.876,2.399,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-29T22:30:00+05:30,3.141,2.933,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-30T22:30:00+05:30,4.137,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2025-12-31T22:30:00+05:30,5.043,4.453,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-01T22:30:00+05:30,6.135,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-02T22:30:00+05:30,6.169,5.226,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-03T22:30:00+05:30,4.978,4.22,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-04T22:30:00+05:30,3.865,3.503,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-05T22:30:00+05:30,4.446,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-06T22:30:00+05:30,5.836,5.22,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-07T22:30:00+05:30,4.108,3.494,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-08T22:30:00+05:30,5.109,4.653,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-09T22:30:00+05:30,5.465,4.551,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-10T22:30:00+05:30,2.705,1.321,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-11T22:30:00+05:30,5.431,4.93,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-12T22:30:00+05:30,3.115,2.543,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-13T22:30:00+05:30,4.912,4.228,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0340,2026-01-14T22:30:00+05:30,5.77,5.399,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-16T22:15:00+05:30,3.153,2.935,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-17T22:15:00+05:30,2.072,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-18T22:15:00+05:30,1.739,1.739,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-19T22:15:00+05:30,2.606,1.8,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-20T22:15:00+05:30,3.346,3.346,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-21T22:15:00+05:30,3.306,2.014,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-22T22:15:00+05:30,1.395,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-23T22:15:00+05:30,2.442,2.253,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-24T22:15:00+05:30,1.614,1.601,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-25T22:15:00+05:30,2.279,2.279,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-26T22:15:00+05:30,1.847,1.838,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-27T22:15:00+05:30,3.208,3.137,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-28T22:15:00+05:30,2.17,2.136,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-29T22:15:00+05:30,2.187,2.08,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-30T22:15:00+05:30,2.884,2.61,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2025-12-31T22:15:00+05:30,2.686,2.578,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-01T22:15:00+05:30,1.563,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-02T22:15:00+05:30,2.84,2.62,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-03T22:15:00+05:30,3.118,3.118,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-04T22:15:00+05:30,2.916,2.916,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-05T22:15:00+05:30,1.677,1.672,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-06T22:15:00+05:30,2.543,2.329,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-07T22:15:00+05:30,3.096,2.02,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-08T22:15:00+05:30,2.716,2.685,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-09T22:15:00+05:30,1.647,1.647,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-10T22:15:00+05:30,2.15,2.15,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-11T22:15:00+05:30,1.689,0.521,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-12T22:15:00+05:30,1.853,1.831,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-13T22:15:00+05:30,2.202,2.166,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0341,2026-01-14T22:15:00+05:30,2.481,2.202,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0342,2025-12-16T23:15:00+05:30,5.563,5.185,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0342,2025-12-17T23:15:00+05:30,5.945,5.945,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0342,2025-12-18T23:15:00+05:30,4.216,4.199,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0342,2025-12-19T23:15:00+05:30,2.737,2.73,true,false,train,synthetic outcome calibrated from linked ACN session
