station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,gust,wxcodes,metar
VAAH,2025-06-28 12:00,72.6346,23.0772,55.00,78.80,77.00,94.24,190.00,11.00,29.50,,0.93,,-RA,VAAH 280630Z 19011KT 1500 R23/1700 R05/2000 -RA SCT012 SCT018 OVC080 26/25 Q0999 TEMPO 1000 RA
VAAH,2025-06-28 12:30,72.6346,23.0772,55.00,82.40,77.00,83.82,180.00,8.00,29.50,,1.24,,-DZ,VAAH 280700Z 18008KT 2000 -DZ SCT012 SCT018 OVC080 28/25 Q0999 NOSIG
VAAH,2025-06-28 13:00,72.6346,23.0772,55.00,82.40,75.20,78.96,190.00,12.00,29.47,,1.55,,-DZ,VAAH 280730Z 19012KT 2500 -DZ SCT012 SCT018 OVC080 28/24 Q0998 TEMPO 2000 -RA
VAAH,2025-06-28 13:30,72.6346,23.0772,55.00,84.20,77.00,79.10,190.00,10.00,29.47,,1.55,,BR,VAAH 280800Z 19010KT 2500 BR SCT016 SCT025 BKN080 29/25 Q0998 BECMG 3000 HZ
VAAH,2025-06-28 14:00,72.6346,23.0772,55.00,86.00,75.20,70.35,190.00,8.00,29.47,,1.86,,HZ,VAAH 280830Z 19008KT 3000 HZ SCT016 SCT025 BKN080 30/24 Q0998 NOSIG
VAAH,2025-06-28 14:30,72.6346,23.0772,55.00,86.00,75.20,70.35,180.00,6.00,29.44,,2.49,,HZ,VAAH 280900Z 18006KT 4000 HZ FEW012 SCT018 BKN070 30/24 Q0997 TEMPO 2000 RA
VAAH,2025-06-28 15:00,72.6346,23.0772,55.00,86.00,75.20,70.35,170.00,8.00,29.44,,3.11,,HZ,VAAH 280930Z 17008KT 5000 HZ FEW018 SCT025 BKN070 30/24 Q0997 TEMPO 3000 RA
VAAH,2025-06-28 15:30,72.6346,23.0772,55.00,86.00,73.40,66.24,180.00,9.00,29.44,,3.11,,HZ,VAAH 281000Z 18009KT 5000 HZ SCT015 SCT025 BKN070 30/23 Q0997 TEMPO 3000 RA
VAAH,2025-06-28 16:00,72.6346,23.0772,55.00,80.60,77.00,88.86,190.00,12.00,29.44,,1.24,,TSRA,VAAH 281030Z 19012KT 2000 R23/2000 R05/2000 TSRA SCT008 SCT012 FEW030CB OVC070 27/25 Q0997 TEMPO 0500 +TSRA
VAAH,2025-06-28 16:30,72.6346,23.0772,55.00,78.80,75.20,88.78,170.00,8.00,29.44,,1.12,18.00,TSRA,VAAH 281100Z 17008G18KT 1800 R23/2000 R05/2000 TSRA SCT008 SCT012 FEW030CB OVC070 26/24 Q0997 TEMPO 0500 +TSRA
VAAH,2025-06-28 17:00,72.6346,23.0772,55.00,78.80,77.00,94.24,140.00,8.00,29.44,,1.55,,-TSRA,VAAH 281130Z 14008KT 2500 -TSRA SCT008 SCT012 FEW030CB OVC070 26/25 Q0997 TEMPO 0800 TSRA
VAAH,2025-06-28 17:30,72.6346,23.0772,55.00,78.80,75.20,88.78,150.00,10.00,29.44,,1.55,,-RA BR,VAAH 281200Z 15010KT 2500 -RA BR SCT008 SCT015 FEW030CB OVC070 26/24 Q0997 TEMPO 0800 TSRA
VAAH,2025-06-28 18:00,72.6346,23.0772,55.00,78.80,75.20,88.78,170.00,7.00,29.44,,1.55,,-RA BR,VAAH 281230Z 17007KT 2500 -RA BR SCT008 SCT012 FEW030CB OVC070 26/24 Q0997 TEMPO 0800 TSRA
VAAH,2025-06-28 18:30,72.6346,23.0772,55.00,78.80,75.20,88.78,140.00,10.00,29.44,,1.86,,-DZ BR,VAAH 281300Z 14010KT 3000 -DZ BR SCT010 SCT015 OVC070 26/24 Q0997 TEMPO 1500 RA
VAAH,2025-06-28 19:00,72.6346,23.0772,55.00,78.80,77.00,94.24,160.00,8.00,29.44,,1.86,,-DZ BR,COR VAAH 281330Z 16008KT 3000 -DZ BR SCT010 SCT015 OVC070 26/25 Q0997 TEMPO 1500 RA
VAAH,2025-06-28 19:30,72.6346,23.0772,55.00,78.80,77.00,94.24,170.00,8.00,29.44,,1.86,,-DZ,VAAH 281400Z 17008KT 3000 -DZ SCT008 SCT015 OVC070 26/25 Q0997 TEMPO 1500 RA
VAAH,2025-06-28 20:00,72.6346,23.0772,55.00,78.80,75.20,88.78,140.00,7.00,29.47,,2.17,,-DZ,VAAH 281430Z 14007KT 3500 -DZ SCT015 BKN070 26/24 Q0998 TEMPO 2000 BR
VAAH,2025-06-28 20:30,72.6346,23.0772,55.00,78.80,75.20,88.78,150.00,8.00,29.47,,1.86,,-RA,VAAH 281500Z 15008KT 3000 -RA SCT012 SCT018 OVC080 26/24 Q0998 NOSIG
VAAH,2025-06-28 21:00,72.6346,23.0772,55.00,78.80,75.20,88.78,130.00,8.00,29.47,,1.86,,-RA,VAAH 281530Z 13008KT 3000 -RA SCT012 SCT018 OVC080 26/24 Q0998 TEMPO 2000 +RA
VAAH,2025-06-28 21:30,72.6346,23.0772,55.00,78.80,77.00,94.24,170.00,6.00,29.47,,1.55,,-RA,VAAH 281600Z 17006KT 2500 -RA SCT012 SCT018 OVC080 26/25 Q0998 NOSIG
VAAH,2025-06-28 22:00,72.6346,23.0772,55.00,78.80,77.00,94.24,160.00,5.00,29.50,,1.55,15.00,DZ BR,VAAH 281630Z 16005G15KT 2500 DZ BR SCT012 SCT018 OVC080 26/25 Q0999 NOSIG
VAAH,2025-06-28 22:30,72.6346,23.0772,55.00,78.80,77.00,94.24,170.00,7.00,29.50,,1.55,,BR,VAAH 281700Z 17007KT 2500 BR SCT012 SCT018 OVC080 26/25 Q0999 NOSIG
VAAH,2025-06-28 23:00,72.6346,23.0772,55.00,78.80,77.00,94.24,180.00,7.00,29.50,,1.24,,-RA BR,VAAH 281730Z 18007KT 2000 -RA BR SCT010 SCT018 OVC080 26/25 Q0999 TEMPO 1500 RA
VAAH,2025-06-28 23:30,72.6346,23.0772,55.00,78.80,77.00,94.24,180.00,9.00,29.50,,1.24,,-RA,VAAH 281800Z 18009KT 2000 -RA SCT010 SCT018 OVC080 26/25 Q0999 TEMPO 1500 RA
VAAH,2025-06-29 00:00,72.6346,23.0772,55.00,78.80,77.00,94.24,180.00,8.00,29.50,,0.93,,-RA,VAAH 281830Z 18008KT 1500 R23/2000 R05/2000 -RA SCT010 SCT018 OVC080 26/25 Q0999 NOSIG
VAAH,2025-06-29 00:30,72.6346,23.0772,55.00,78.80,77.00,94.24,190.00,10.00,29.47,,1.86,,-DZ,VAAH 281900Z 19010KT 3000 -DZ BKN010 SCT018 OVC080 26/25 Q0998 TEMPO 2000 -RA
VAAH,2025-06-29 01:00,72.6346,23.0772,55.00,78.80,77.00,94.24,200.00,11.00,29.47,,1.86,,-DZ,VAAH 281930Z 20011KT 3000 -DZ BKN010 SCT018 OVC080 26/25 Q0998 NOSIG
VAAH,2025-06-29 01:30,72.6346,23.0772,55.00,78.80,75.20,88.78,200.00,10.00,29.47,,1.86,,-DZ,VAAH 282000Z 20010KT 3000 -DZ BKN010 SCT018 OVC080 26/24 Q0998 NOSIG
VAAH,2025-06-29 02:00,72.6346,23.0772,55.00,78.80,75.20,88.78,210.00,8.00,29.47,,2.49,,BR,VAAH 282030Z 21008KT 4000 BR BKN010 SCT018 OVC080 26/24 Q0998 NOSIG
VAAH,2025-06-29 02:30,72.6346,23.0772,55.00,78.80,75.20,88.78,210.00,9.00,29.47,,2.49,,BR,VAAH 282100Z 21009KT 4000 BR SCT012 SCT018 BKN080 26/24 Q0998 NOSIG
VAAH,2025-06-29 03:00,72.6346,23.0772,55.00,78.80,75.20,88.78,200.00,8.00,29.47,,2.49,,BR,VAAH 282130Z 20008KT 4000 BR FEW012 SCT018 BKN080 26/24 Q0998 NOSIG
VAAH,2025-06-29 03:30,72.6346,23.0772,55.00,77.00,75.20,94.20,180.00,8.00,29.47,,2.49,,BR,VAAH 282200Z 18008KT 4000 BR FEW012 SCT018 BKN080 25/24 Q0998 NOSIG
VAAH,2025-06-29 04:00,72.6346,23.0772,55.00,77.00,73.40,88.70,190.00,11.00,29.47,,2.49,,BR,VAAH 282230Z 19011KT 4000 BR SCT012 SCT018 BKN080 25/23 Q0998 NOSIG
VAAH,2025-06-29 04:30,72.6346,23.0772,55.00,77.00,73.40,88.70,190.00,8.00,29.47,,2.49,,BR,VAAH 282300Z 19008KT 4000 BR SCT012 SCT018 BKN080 25/23 Q0998 NOSIG
VAAH,2025-06-29 05:00,72.6346,23.0772,55.00,77.00,73.40,88.70,200.00,9.00,29.47,,2.49,,BR,VAAH 282330Z 20009KT 4000 BR SCT012 SCT018 BKN080 25/23 Q0998 NOSIG
VAAH,2025-06-29 05:30,72.6346,23.0772,55.00,77.00,73.40,88.70,190.00,8.00,29.47,,2.49,,BR,VAAH 290000Z 19008KT 4000 BR SCT012 SCT018 BKN080 25/23 Q0998 TEMPO 3000
VAAH,2025-06-29 06:00,72.6346,23.0772,55.00,77.00,73.40,88.70,200.00,8.00,29.50,,1.55,,BR,VAAH 290030Z 20008KT 2500 BR SCT012 SCT018 BKN080 25/23 Q0999 TEMPO 1500
VAAH,2025-06-29 06:30,72.6346,23.0772,55.00,77.00,73.40,88.70,180.00,7.00,29.50,,0.93,,BR,VAAH 290100Z 18007KT 1500 R23/2000 R05/2000 BR SCT012 SCT018 BKN080 25/23 Q0999 TEMPO 1200
VAAH,2025-06-29 07:00,72.6346,23.0772,55.00,77.00,73.40,88.70,170.00,9.00,29.50,,0.93,,BR,VAAH 290130Z 17009KT 1500 R23/2000 R05/2000 BR SCT012 SCT018 BKN080 25/23 Q0999 NOSIG
VAAH,2025-06-29 07:30,72.6346,23.0772,55.00,78.80,75.20,88.78,190.00,6.00,29.53,,1.24,,BR,VAAH 290200Z 19006KT 2000 R23/2000 R05/2000 BR FEW012 SCT018 BKN080 26/24 Q1000 NOSIG
VAAH,2025-06-29 08:00,72.6346,23.0772,55.00,78.80,75.20,88.78,200.00,9.00,29.53,,1.55,,BR,VAAH 290230Z 20009KT 2500 BR FEW012 SCT018 BKN080 26/24 Q1000 NOSIG
VAAH,2025-06-29 08:30,72.6346,23.0772,55.00,78.80,73.40,83.59,190.00,10.00,29.53,,1.86,,BR,VAAH 290300Z 19010KT 3000 BR SCT015 BKN080 26/23 Q1000 NOSIG
VAAH,2025-06-29 09:00,72.6346,23.0772,55.00,78.80,73.40,83.59,180.00,9.00,29.56,,1.86,,BR,VAAH 290330Z 18009KT 3000 BR FEW010 SCT015 OVC070 26/23 Q1001 TEMPO 1500 RA
VAAH,2025-06-29 09:30,72.6346,23.0772,55.00,80.60,73.40,78.81,200.00,12.00,29.56,,1.86,,BR,VAAH 290400Z 20012KT 3000 BR SCT010 SCT015 OVC070 27/23 Q1001 TEMPO 1500 RA
VAAH,2025-06-29 10:00,72.6346,23.0772,55.00,77.00,75.20,94.20,200.00,12.00,29.56,,0.62,,-RA BR,VAAH 290430Z 20012KT 1000 R23/1400 R05/1400 -RA BR SCT008 SCT012 OVC070 25/24 Q1001 TEMPO 0500 +RA
VAAH,2025-06-29 10:30,72.6346,23.0772,55.00,78.80,75.20,88.78,190.00,10.00,29.56,,1.55,20.00,-DZ BR,VAAH 290500Z 19010G20KT 2500 -DZ BR FEW010 SCT015 OVC070 26/24 Q1001 TEMPO 0800 RA
VAAH,2025-06-29 11:00,72.6346,23.0772,55.00,77.00,75.20,94.20,210.00,7.00,29.56,,0.87,17.00,-RA BR,VAAH 290530Z 21007G17KT 1400 R23/1900 R05/1800 -RA BR SCT008 SCT012 OVC070 25/24 Q1001 TEMPO 0800 RA
VAAH,2025-06-29 11:30,72.6346,23.0772,55.00,75.20,73.40,94.16,200.00,10.00,29.56,,0.99,20.00,-RA BR,VAAH 290600Z 20010G20KT 1600 R23/1900 R05/1900 -RA BR SCT008 SCT012 OVC070 24/23 Q1001 TEMPO 0800 RA
VAAH,2025-06-29 12:00,72.6346,23.0772,55.00,75.20,73.40,94.16,180.00,12.00,29.56,,1.55,22.00,-DZ BR,VAAH 290630Z 18012G22KT 2500 -DZ BR SCT008 SCT012 OVC070 24/23 Q1001 TEMPO 0800 RA
VAAH,2025-06-29 12:30,72.6346,23.0772,55.00,77.00,73.40,88.70,190.00,14.00,29.56,,1.55,,-DZ BR,VAAH 290700Z 19014KT 2500 -DZ BR FEW010 SCT015 OVC070 25/23 Q1001 TEMPO 1500 RA
VAAH,2025-06-29 13:00,72.6346,23.0772,55.00,78.80,75.20,88.78,200.00,13.00,29.53,,1.55,,-DZ BR,VAAH 290730Z 20013KT 2500 -DZ BR SCT010 SCT015 OVC070 26/24 Q1000 TEMPO 1500 RA
VAAH,2025-06-29 13:30,72.6346,23.0772,55.00,78.80,75.20,88.78,210.00,9.00,29.53,,0.75,,RA BR,VAAH 290800Z 21009KT 1200 R23/1800 R05/1300 RA BR SCT006 SCT010 OVC070 26/24 Q1000 TEMPO 0500 +RA
VAAH,2025-06-29 14:00,72.6346,23.0772,55.00,78.80,75.20,88.78,200.00,7.00,29.53,,1.24,,-RA BR,VAAH 290830Z 20007KT 2000 R23/2000 R05/2000 -RA BR SCT008 SCT012 OVC070 26/24 Q1000 TEMPO 0800 +RA
VAAH,2025-06-29 14:30,72.6346,23.0772,55.00,80.60,75.20,83.70,190.00,5.00,29.53,,1.24,,-RA BR,VAAH 290900Z 19005KT 2000 R23/2000 R05/2000 -RA BR SCT010 SCT015 OVC070 27/24 Q1000 TEMPO 0800 +RA
VAAH,2025-06-29 15:00,72.6346,23.0772,55.00,77.00,75.20,94.20,,2.00,29.53,,1.24,,-RA BR,VAAH 290930Z VRB02KT 2000 R23/2000 R05/2000 -RA BR SCT008 SCT012 OVC070 25/24 Q1000 TEMPO 0800 +RA
VAAH,2025-06-29 15:30,72.6346,23.0772,55.00,77.00,73.40,88.70,270.00,4.00,29.50,,1.24,,-RA BR,VAAH 291000Z 27004KT 2000 R23/2000 R05/2000 -RA BR SCT008 SCT012 OVC070 25/23 Q0999 NOSIG
VAAH,2025-06-29 16:00,72.6346,23.0772,55.00,77.00,75.20,94.20,240.00,3.00,29.50,,1.24,,-RA BR,VAAH 291030Z 24003KT 2000 R23/2000 R05/2000 -RA BR SCT008 SCT012 OVC070 25/24 Q0999 NOSIG
VAAH,2025-06-29 16:30,72.6346,23.0772,55.00,78.80,75.20,88.78,0.00,0.00,29.47,,1.55,,-RA BR,VAAH 291100Z 00000KT 2500 -RA BR SCT008 SCT012 OVC070 26/24 Q0998 NOSIG
VAAH,2025-06-29 17:00,72.6346,23.0772,55.00,78.80,77.00,94.24,0.00,0.00,29.44,,1.55,,-RA BR,VAAH 291130Z 00000KT 2500 -RA BR SCT008 SCT012 OVC070 26/25 Q0997 NOSIG
VAAH,2025-06-29 17:30,72.6346,23.0772,55.00,78.80,77.00,94.24,170.00,4.00,29.44,,0.93,,-RA BR,VAAH 291200Z 17004KT 1500 -RA BR SCT008 SCT012 OVC070 26/25 Q0997 TEMPO 0800
VAAH,2025-06-29 18:00,72.6346,23.0772,55.00,80.60,77.00,88.86,,2.00,29.44,,0.93,,-RA BR,VAAH 291230Z VRB02KT 1500 R23/2000 R05/2000 -RA BR SCT008 SCT012 OVC070 27/25 Q0997 TEMPO 0800
VAAH,2025-06-29 18:30,72.6346,23.0772,55.00,80.60,75.20,83.70,,2.00,29.47,,1.24,,-RA BR,VAAH 291300Z VRB02KT 2000 -RA BR SCT008 SCT012 OVC070 27/24 Q0998 NOSIG
VAAH,2025-06-29 19:00,72.6346,23.0772,55.00,80.60,77.00,88.86,0.00,0.00,29.47,,1.24,,-RA BR,VAAH 291330Z 00000KT 2000 -RA BR FEW012 SCT018 OVC070 27/25 Q0998 NOSIG
VAAH,2025-06-29 19:30,72.6346,23.0772,55.00,80.60,77.00,88.86,,2.00,29.50,,1.55,,BR,VAAH 291400Z VRB02KT 2500 BR FEW012 SCT018 OVC070 27/25 Q0999 NOSIG
VAAH,2025-06-29 20:00,72.6346,23.0772,55.00,80.60,77.00,88.86,,2.00,29.50,,1.55,,-DZ BR,VAAH 291430Z VRB02KT 2500 -DZ BR SCT012 SCT018 OVC070 27/25 Q0999 NOSIG
VAAH,2025-06-29 20:30,72.6346,23.0772,55.00,80.60,75.20,83.70,180.00,9.00,29.50,,1.55,,-DZ BR,VAAH 291500Z 18009KT 2500 -DZ BR SCT012 SCT018 OVC070 27/24 Q0999 NOSIG
VAAH,2025-06-29 21:00,72.6346,23.0772,55.00,80.60,75.20,83.70,160.00,5.00,29.53,,1.86,,BR,VAAH 291530Z 16005KT 3000 BR FEW012 SCT018 OVC070 27/24 Q1000 NOSIG
VAAH,2025-06-29 21:30,72.6346,23.0772,55.00,80.60,75.20,83.70,170.00,9.00,29.53,,1.86,,BR,VAAH 291600Z 17009KT 3000 BR FEW012 SCT018 OVC070 27/24 Q1000 NOSIG
VAAH,2025-06-29 22:00,72.6346,23.0772,55.00,80.60,75.20,83.70,170.00,5.00,29.53,,1.86,15.00,BR,VAAH 291630Z 17005G15KT 3000 BR FEW012 SCT018 OVC070 27/24 Q1000 NOSIG
VAAH,2025-06-29 22:30,72.6346,23.0772,55.00,80.60,73.40,78.81,180.00,5.00,29.53,,1.86,15.00,BR,VAAH 291700Z 18005G15KT 3000 BR FEW012 SCT018 OVC070 27/23 Q1000 NOSIG
VAAH,2025-06-29 23:00,72.6346,23.0772,55.00,80.60,73.40,78.81,180.00,6.00,29.56,,1.86,16.00,BR,VAAH 291730Z 18006G16KT 3000 BR FEW012 SCT018 OVC070 27/23 Q1001 NOSIG
VAAH,2025-06-29 23:30,72.6346,23.0772,55.00,80.60,73.40,78.81,180.00,6.00,29.56,,1.86,16.00,BR,VAAH 291800Z 18006G16KT 3000 BR FEW012 SCT018 OVC070 27/23 Q1001 NOSIG
VAAH,2025-06-30 00:00,72.6346,23.0772,55.00,80.60,73.40,78.81,180.00,6.00,29.53,,1.86,16.00,BR,VAAH 291830Z 18006G16KT 3000 BR FEW012 SCT018 OVC070 27/23 Q1000 NOSIG
VAAH,2025-06-30 00:30,72.6346,23.0772,55.00,78.80,73.40,83.59,170.00,5.00,29.53,,1.86,15.00,BR,VAAH 291900Z 17005G15KT 3000 BR FEW012 SCT018 OVC070 26/23 Q1000 NOSIG
VAAH,2025-06-30 01:00,72.6346,23.0772,55.00,78.80,73.40,83.59,180.00,5.00,29.53,,1.86,15.00,BR,VAAH 291930Z 18005G15KT 3000 BR FEW012 SCT018 26/23 Q1000 NOSIG
VAAH,2025-06-30 01:30,72.6346,23.0772,55.00,78.80,73.40,83.59,190.00,5.00,29.50,,1.86,15.00,BR,VAAH 292000Z 19005G15KT 3000 BR FEW012 SCT018 26/23 Q0999 NOSIG
VAAH,2025-06-30 02:00,72.6346,23.0772,55.00,78.80,73.40,83.59,180.00,8.00,29.50,,1.86,,BR,VAAH 292030Z 18008KT 3000 BR FEW012 SCT018 26/23 Q0999 NOSIG
VAAH,2025-06-30 02:30,72.6346,23.0772,55.00,77.00,73.40,88.70,200.00,5.00,29.50,,1.24,15.00,-DZ BR,VAAH 292100Z 20005G15KT 2000 -DZ BR SCT012 SCT018 OVC070 25/23 Q0999 TEMPO 1500 -RA
VAAH,2025-06-30 03:00,72.6346,23.0772,55.00,77.00,75.20,94.20,180.00,5.00,29.50,,1.24,,-DZ BR,VAAH 292130Z 18005KT 2000 -DZ BR SCT012 SCT018 OVC070 25/24 Q0999 TEMPO 1500 -RA
VAAH,2025-06-30 03:30,72.6346,23.0772,55.00,77.00,75.20,94.20,170.00,6.00,29.50,,1.55,,-DZ BR,VAAH 292200Z 17006KT 2500 -DZ BR SCT012 SCT018 OVC070 25/24 Q0999 NOSIG
VAAH,2025-06-30 04:00,72.6346,23.0772,55.00,77.00,73.40,88.70,190.00,5.00,29.47,,1.55,15.00,-DZ BR,VAAH 292230Z 19005G15KT 2500 -DZ BR SCT012 SCT018 OVC070 25/23 Q0998 NOSIG
VAAH,2025-06-30 04:30,72.6346,23.0772,55.00,77.00,73.40,88.70,180.00,8.00,29.47,,1.55,,-DZ BR,VAAH 292300Z 18008KT 2500 -DZ BR SCT012 SCT018 OVC070 25/23 Q0998 NOSIG
VAAH,2025-06-30 05:00,72.6346,23.0772,55.00,77.00,73.40,88.70,170.00,8.00,29.47,,1.55,,-DZ BR,VAAH 292330Z 17008KT 2500 -DZ BR SCT012 SCT018 OVC070 25/23 Q0998 NOSIG
VAAH,2025-06-30 05:30,72.6346,23.0772,55.00,77.00,73.40,88.70,180.00,7.00,29.47,,1.24,,-DZ BR,VAAH 300000Z 18007KT 2000 -DZ BR SCT012 SCT018 OVC070 25/23 Q0998 BECMG 1500
VAAH,2025-06-30 06:00,72.6346,23.0772,55.00,77.00,73.40,88.70,180.00,8.00,29.50,,0.75,,-DZ BR,VAAH 300030Z 18008KT 1200 R23/2000 R05/2000 -DZ BR SCT012 SCT018 OVC070 25/23 Q0999 TEMPO 0800
VAAH,2025-06-30 06:30,72.6346,23.0772,55.00,77.00,73.40,88.70,190.00,8.00,29.50,,0.93,,BR,VAAH 300100Z 19008KT 1500 R23/2000 R05/2000 BR SCT012 SCT018 OVC070 25/23 Q0999 NOSIG
VAAH,2025-06-30 07:00,72.6346,23.0772,55.00,77.00,73.40,88.70,180.00,10.00,29.50,,1.24,,BR,VAAH 300130Z 18010KT 2000 BR SCT018 BKN070 25/23 Q0999 NOSIG
VAAH,2025-06-30 07:30,72.6346,23.0772,55.00,78.80,73.40,83.59,190.00,6.00,29.50,,1.24,,BR,VAAH 300200Z 19006KT 2000 BR SCT018 OVC070 26/23 Q0999 NOSIG
VAAH,2025-06-30 08:00,72.6346,23.0772,55.00,78.80,73.40,83.59,190.00,12.00,29.53,,1.24,,BR,VAAH 300230Z 19012KT 2000 BR SCT018 OVC070 26/23 Q1000 NOSIG
VAAH,2025-06-30 08:30,72.6346,23.0772,55.00,80.60,75.20,83.70,190.00,12.00,29.53,,1.24,,BR,VAAH 300300Z 19012KT 2000 BR SCT018 OVC070 27/24 Q1000 NOSIG
VAAH,2025-06-30 09:00,72.6346,23.0772,55.00,80.60,75.20,83.70,180.00,10.00,29.56,,1.24,,BR,VAAH 300330Z 18010KT 2000 BR FEW012 SCT018 OVC070 27/24 Q1001 NOSIG
VAAH,2025-06-30 09:30,72.6346,23.0772,55.00,80.60,75.20,83.70,180.00,9.00,29.56,,1.55,,BR,VAAH 300400Z 18009KT 2500 BR FEW012 SCT018 OVC070 27/24 Q1001 NOSIG
VAAH,2025-06-30 10:00,72.6346,23.0772,55.00,82.40,75.20,78.96,190.00,9.00,29.56,,1.55,,HZ,VAAH 300430Z 19009KT 2500 HZ FEW012 SCT018 OVC070 28/24 Q1001 NOSIG
VAAH,2025-06-30 10:30,72.6346,23.0772,55.00,82.40,73.40,74.34,200.00,10.00,29.56,,1.55,,HZ,VAAH 300500Z 20010KT 2500 HZ FEW012 SCT018 OVC070 28/23 Q1001 BECMG 3000
VAAH,2025-06-30 11:00,72.6346,23.0772,55.00,82.40,73.40,74.34,200.00,11.00,29.56,,1.86,,HZ,VAAH 300530Z 20011KT 3000 HZ SCT012 SCT018 OVC070 28/23 Q1001 NOSIG
VAAH,2025-06-30 11:30,72.6346,23.0772,55.00,84.20,75.20,74.51,190.00,11.00,29.56,,1.86,,HZ,VAAH 300600Z 19011KT 3000 HZ SCT012 SCT018 OVC070 29/24 Q1001 NOSIG
VAAH,2025-06-30 12:00,72.6346,23.0772,55.00,84.20,73.40,70.16,200.00,10.00,29.53,,1.86,20.00,HZ,VAAH 300630Z 20010G20KT 3000 HZ SCT012 SCT018 FEW030TCU OVC070 29/23 Q1000 NOSIG
VAAH,2025-06-30 12:30,72.6346,23.0772,55.00,86.00,75.20,70.35,190.00,12.00,29.53,,1.86,22.00,HZ,VAAH 300700Z 19012G22KT 3000 HZ SCT012 SCT018 FEW030TCU OVC070 30/24 Q1000 NOSIG
VAAH,2025-06-30 13:00,72.6346,23.0772,55.00,86.00,73.40,66.24,180.00,12.00,29.53,,1.86,22.00,HZ,VAAH 300730Z 18012G22KT 3000 HZ SCT012 SCT018 FEW030TCU OVC070 30/23 Q1000 NOSIG
VAAH,2025-06-30 13:30,72.6346,23.0772,55.00,86.00,73.40,66.24,200.00,13.00,29.50,,1.86,23.00,HZ,VAAH 300800Z 20013G23KT 3000 HZ SCT010 SCT018 FEW030TCU OVC070 30/23 Q0999 NOSIG
VAAH,2025-06-30 14:00,72.6346,23.0772,55.00,82.40,73.40,74.34,220.00,12.00,29.50,,1.86,22.00,HZ,VAAH 300830Z 22012G22KT 3000 HZ SCT010 SCT018 FEW030TCU OVC070 28/23 Q0999 NOSIG
VAAH,2025-06-30 14:30,72.6346,23.0772,55.00,84.20,73.40,70.16,210.00,8.00,29.50,,1.86,,HZ,VAAH 300900Z 21008KT 3000 HZ SCT010 SCT018 FEW030TCU OVC080 29/23 Q0999 TEMPO 20010G20KT
VAAH,2025-06-30 15:00,72.6346,23.0772,55.00,80.60,73.40,78.81,200.00,16.00,29.50,,1.55,,-DZ,VAAH 300930Z 20016KT 2500 -DZ SCT010 SCT018 FEW030TCU OVC080 27/23 Q0999 TEMPO 20010G20KT
VAAH,2025-06-30 15:30,72.6346,23.0772,55.00,82.40,71.60,69.97,190.00,10.00,29.47,,1.86,,BR HZ,VAAH 301000Z 19010KT 3000 BR HZ SCT012 SCT020 OVC080 28/22 Q0998 NOSIG
VAAH,2025-06-30 16:30,72.6346,23.0772,55.00,86.00,71.60,62.34,220.00,9.00,29.44,,2.17,,HZ,VAAH 301100Z 22009KT 3500 HZ FEW015 SCT020 BKN080 30/22 Q0997 NOSIG
VAAH,2025-06-30 17:00,72.6346,23.0772,55.00,86.00,73.40,66.24,220.00,10.00,29.44,,2.17,,HZ,VAAH 301130Z 22010KT 3500 HZ FEW015 SCT020 BKN080 30/23 Q0997 TEMPO 2500 -RA
VAAH,2025-06-30 17:30,72.6346,23.0772,55.00,82.40,75.20,78.96,230.00,9.00,29.44,,1.55,,-DZ,VAAH 301200Z 23009KT 2500 -DZ SCT015 SCT020 BKN080 28/24 Q0997 TEMPO 24010G20KT
VAAH,2025-06-30 18:00,72.6346,23.0772,55.00,82.40,73.40,74.34,210.00,10.00,29.44,,1.86,,BR HZ,VAAH 301230Z 21010KT 3000 BR HZ SCT015 SCT020 BKN080 28/23 Q0997 NOSIG
VAAH,2025-06-30 18:30,72.6346,23.0772,55.00,82.40,73.40,74.34,200.00,8.00,29.44,,2.17,,HZ,VAAH 301300Z 20008KT 3500 HZ FEW015 SCT020 BKN080 28/23 Q0997 NOSIG
VAAH,2025-06-30 19:00,72.6346,23.0772,55.00,82.40,73.40,74.34,210.00,9.00,29.47,,2.17,,HZ,VAAH 301330Z 21009KT 3500 HZ SCT018 SCT080 28/23 Q0998 NOSIG
VAAH,2025-06-30 19:30,72.6346,23.0772,55.00,82.40,73.40,74.34,220.00,8.00,29.50,,2.17,,HZ,VAAH 301400Z 22008KT 3500 HZ SCT018 SCT080 28/23 Q0999 TEMPO 2500 DZ
VAAH,2025-06-30 20:00,72.6346,23.0772,55.00,82.40,73.40,74.34,220.00,10.00,29.50,,2.17,20.00,HZ,VAAH 301430Z 22010G20KT 3500 HZ SCT018 SCT080 28/23 Q0999 TEMPO 2500 DZ
VAAH,2025-06-30 20:30,72.6346,23.0772,55.00,82.40,73.40,74.34,210.00,11.00,29.50,,2.49,,HZ,VAAH 301500Z 21011KT 4000 HZ FEW020 SCT080 28/23 Q0999 NOSIG
VAAH,2025-06-30 21:00,72.6346,23.0772,55.00,80.60,71.60,74.17,220.00,10.00,29.53,,2.49,20.00,HZ,VAAH 301530Z 22010G20KT 4000 HZ FEW020 BKN070 27/22 Q1000 NOSIG
