resource_id,event_timestamp,dataset_split,rated_power_kw,max_power_kw,required_kwh,battery_capacity_kwh,arrival_soc_pct,target_soc_pct,soc_gap_pct,connection_window_hours,required_energy_share,average_required_power_kw,event_hour,event_weekday,prior_event_count,prior_delivery_ratio_mean,prior_delivery_ratio_ema,prior_delivery_ratio_std,prior_availability_rate,prior_override_rate,target_dispatched_kw,target_delivered_kw,target_delivery_ratio,target_is_available,target_has_override
ev_0461,2025-12-26T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,4,10,0.490446,0.409536,0.160671,1.0,0.2,0.885,0.276,0.311864,True,True
ev_0461,2025-12-27T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,5,11,0.474211,0.375351,0.161567,1.0,0.272727,1.106,0.671,0.606691,True,False
ev_0461,2025-12-28T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,6,12,0.485251,0.45632,0.158963,1.0,0.25,0.85,0.42,0.494118,True,False
ev_0461,2025-12-29T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,0,13,0.485933,0.469549,0.152745,1.0,0.230769,1.096,0.574,0.523723,True,False
ev_0461,2025-12-30T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,1,14,0.488632,0.48851,0.147511,1.0,0.214286,1.006,0.546,0.542744,True,False
ev_0461,2025-12-31T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,2,15,0.49224,0.507492,0.143147,1.0,0.2,0.851,0.509,0.59812,True,False
ev_0461,2026-01-01T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,3,16,0.498857,0.539212,0.140951,1.0,0.1875,0.807,0.449,0.556382,True,False
ev_0461,2026-01-02T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,4,17,0.502241,0.545221,0.137411,1.0,0.176471,0.787,0.417,0.52986,True,False
ev_0461,2026-01-03T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,5,18,0.503775,0.539845,0.133689,1.0,0.166667,0.91,0.474,0.520879,True,False
ev_0461,2026-01-04T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,6,19,0.504676,0.533207,0.130179,1.0,0.157895,1.062,0.609,0.573446,True,False
ev_0461,2026-01-05T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,0,20,0.508114,0.547291,0.127765,1.0,0.15,0.886,0.479,0.540632,True,False
ev_0461,2026-01-06T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,1,21,0.509663,0.54496,0.124878,1.0,0.142857,1.394,0.765,0.54878,True,False
ev_0461,2026-01-07T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,2,22,0.511441,0.546297,0.122279,1.0,0.136364,1.369,0.708,0.517166,True,False
ev_0461,2026-01-08T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,3,23,0.51169,0.536101,0.119597,1.0,0.130435,0.722,0.432,0.598338,True,False
ev_0461,2026-01-09T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,4,24,0.5153,0.557884,0.118352,1.0,0.125,1.014,0.569,0.561144,True,False
ev_0461,2026-01-10T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,5,25,0.517134,0.559025,0.116308,1.0,0.12,1.131,0.568,0.50221,True,False
ev_0461,2026-01-11T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,6,26,0.51656,0.53914,0.114086,1.0,0.115385,1.26,0.815,0.646825,True,False
ev_0461,2026-01-12T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,0,27,0.521384,0.57683,0.114624,1.0,0.111111,0.785,0.247,0.31465,True,True
ev_0461,2026-01-13T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,1,28,0.514001,0.485067,0.118917,1.0,0.142857,0.78,0.449,0.575641,True,False
ev_0461,2026-01-14T03:30:00+05:30,train,1.45,1.45,0.023,38.17,79.781,79.841,0.06,0.25,0.063536,0.092,3.5,2,29,0.516127,0.516768,0.117389,1.0,0.137931,0.622,0.351,0.564309,True,False
ev_0462,2025-12-16T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,1,0,,,,,,4.877,4.716,0.966988,True,False
ev_0462,2025-12-17T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,2,1,0.966988,0.966988,,1.0,0.0,4.051,0.0,0.0,False,False
ev_0462,2025-12-18T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,3,2,0.483494,0.628542,0.483494,0.5,0.0,3.874,3.741,0.965669,True,False
ev_0462,2025-12-19T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,4,3,0.644219,0.746536,0.455532,0.666667,0.0,4.19,4.097,0.977804,True,False
ev_0462,2025-12-20T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,5,4,0.727615,0.82748,0.420115,0.75,0.0,6.809,6.633,0.974152,True,False
ev_0462,2025-12-21T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,6,5,0.776923,0.878815,0.388487,0.8,0.0,3.014,3.014,1.0,True,False
ev_0462,2025-12-22T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,0,6,0.814102,0.92123,0.364253,0.833333,0.0,3.053,2.946,0.964953,True,False
ev_0462,2025-12-23T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,1,7,0.835652,0.936533,0.341339,0.857143,0.0,3.885,3.885,1.0,True,False
ev_0462,2025-12-24T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,2,8,0.856196,0.958746,0.323887,0.875,0.0,6.308,6.019,0.954185,True,False
ev_0462,2025-12-25T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,3,9,0.867083,0.95715,0.306912,0.888889,0.0,3.543,2.89,0.815693,True,False
ev_0462,2025-12-26T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,4,10,0.861944,0.90764,0.29157,0.9,0.0,3.342,3.189,0.954219,True,False
ev_0462,2025-12-27T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,5,11,0.870333,0.923943,0.279264,0.909091,0.0,3.328,3.008,0.903846,True,False
ev_0462,2025-12-28T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,6,12,0.873126,0.916909,0.267535,0.916667,0.0,3.427,3.292,0.960607,True,False
ev_0462,2025-12-29T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,0,13,0.879855,0.932203,0.258095,0.923077,0.0,5.888,5.501,0.934273,True,False
ev_0462,2025-12-30T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,1,14,0.883742,0.932928,0.249101,0.928571,0.0,3.012,2.939,0.975764,True,False
ev_0462,2025-12-31T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,2,15,0.889877,0.94792,0.241746,0.933333,0.0,6.015,6.015,1.0,True,False
ev_0462,2026-01-01T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,3,16,0.89676,0.966148,0.235583,0.9375,0.0,2.853,2.282,0.79986,True,False
ev_0462,2026-01-02T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,4,17,0.89106,0.907947,0.229683,0.941176,0.0,3.162,2.923,0.924415,True,False
ev_0462,2026-01-03T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,5,18,0.892913,0.913711,0.223343,0.944444,0.0,5.943,5.556,0.934881,True,False
ev_0462,2026-01-04T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,6,19,0.895121,0.921121,0.217588,0.947368,0.0,5.575,5.377,0.964484,True,False
ev_0462,2026-01-05T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,0,20,0.89859,0.936298,0.212617,0.95,0.0,2.857,2.717,0.950998,True,False
ev_0462,2026-01-06T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,1,21,0.901085,0.941443,0.207792,0.952381,0.0,3.62,3.62,1.0,True,False
ev_0462,2026-01-07T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,2,22,0.905581,0.961938,0.204058,0.954545,0.0,4.694,4.422,0.942054,True,False
ev_0462,2026-01-08T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,3,23,0.907167,0.954978,0.199711,0.956522,0.0,6.874,6.745,0.981234,True,False
ev_0462,2026-01-09T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,4,24,0.910253,0.964168,0.196066,0.958333,0.0,4.844,4.72,0.974401,True,False
ev_0462,2026-01-10T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,5,25,0.912819,0.967749,0.192515,0.96,0.0,4.999,4.75,0.95019,True,False
ev_0462,2026-01-11T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,6,26,0.914256,0.961604,0.188913,0.961538,0.0,4.776,0.0,0.0,False,False
ev_0462,2026-01-12T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,0,27,0.880395,0.625042,0.253333,0.925926,0.0,3.421,3.407,0.995908,True,False
ev_0462,2026-01-13T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,1,28,0.884521,0.754845,0.24969,0.928571,0.0,3.271,2.886,0.882299,True,False
ev_0462,2026-01-14T06:45:00+05:30,train,7.01,7.01,6.695,67.24,61.889,71.846,9.957,1.0,0.955064,6.695,6.75,2,29,0.884444,0.799454,0.245348,0.931034,0.0,5.754,5.223,0.907716,True,False
ev_0463,2025-12-16T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,1,0,,,,,,3.389,1.04,0.306875,True,True
ev_0463,2025-12-17T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,2,1,0.306875,0.306875,,1.0,1.0,2.724,2.174,0.798091,True,False
ev_0463,2025-12-18T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,3,2,0.552483,0.478801,0.245608,1.0,0.5,1.588,1.089,0.685768,True,False
ev_0463,2025-12-19T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,4,3,0.596911,0.551239,0.210151,1.0,0.333333,3.299,2.62,0.79418,True,False
ev_0463,2025-12-20T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,5,4,0.646229,0.636269,0.201045,1.0,0.25,3.068,2.342,0.763364,True,False
ev_0463,2025-12-21T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,6,5,0.669656,0.680752,0.185824,1.0,0.2,1.673,1.289,0.770472,True,False
ev_0463,2025-12-22T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,0,6,0.686458,0.712154,0.173744,1.0,0.166667,1.476,1.091,0.73916,True,False
ev_0463,2025-12-23T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,1,7,0.693987,0.721606,0.16191,1.0,0.142857,3.354,0.0,0.0,False,False
ev_0463,2025-12-24T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,2,8,0.607239,0.469044,0.274982,0.875,0.125,2.323,0.713,0.306931,True,True
ev_0463,2025-12-25T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,3,9,0.573871,0.412304,0.275899,0.888889,0.222222,2.98,2.457,0.824497,True,False
ev_0463,2025-12-26T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,4,10,0.598934,0.556572,0.272326,0.9,0.2,3.166,2.093,0.661087,True,False
ev_0463,2025-12-27T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,5,11,0.604584,0.593152,0.260267,0.909091,0.181818,2.827,1.699,0.60099,True,False
ev_0463,2025-12-28T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,6,12,0.604285,0.595895,0.249188,0.916667,0.166667,2.629,1.62,0.616204,True,False
ev_0463,2025-12-29T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,0,13,0.605201,0.603003,0.239434,0.923077,0.153846,2.181,1.69,0.774874,True,False
ev_0463,2025-12-30T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,1,14,0.617321,0.663158,0.234826,0.928571,0.142857,1.981,1.473,0.743564,True,False
ev_0463,2025-12-31T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,2,15,0.625737,0.6913,0.229038,0.933333,0.133333,3.343,2.292,0.685612,True,False
ev_0463,2026-01-01T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,3,16,0.629479,0.689309,0.222238,0.9375,0.125,2.709,1.952,0.720561,True,False
ev_0463,2026-01-02T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,4,17,0.634837,0.700247,0.216665,0.941176,0.117647,2.7,2.131,0.789259,True,False
ev_0463,2026-01-03T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,5,18,0.643416,0.731402,0.213511,0.944444,0.111111,2.808,1.988,0.707977,True,False
ev_0463,2026-01-04T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,6,19,0.646814,0.723203,0.208316,0.947368,0.105263,1.443,1.047,0.725572,True,False
ev_0463,2026-01-05T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,0,20,0.650752,0.724032,0.203766,0.95,0.1,2.548,1.892,0.742543,True,False
ev_0463,2026-01-06T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,1,21,0.655123,0.730511,0.199813,0.952381,0.095238,3.267,2.262,0.692378,True,False
ev_0463,2026-01-07T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,2,22,0.656816,0.717165,0.195374,0.954545,0.090909,1.992,1.633,0.819779,True,False
ev_0463,2026-01-08T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,3,23,0.663902,0.75308,0.193948,0.956522,0.086957,3.238,0.497,0.15349,True,True
ev_0463,2026-01-09T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,4,24,0.642634,0.543223,0.215525,0.958333,0.125,1.556,1.067,0.685733,True,False
ev_0463,2026-01-10T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,5,25,0.644358,0.593102,0.211339,0.96,0.12,2.816,1.76,0.625,True,False
ev_0463,2026-01-11T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,6,26,0.643614,0.604266,0.207269,0.961538,0.115385,1.541,1.202,0.780013,True,False
ev_0463,2026-01-12T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,0,27,0.648666,0.665777,0.205019,0.962963,0.111111,2.791,2.156,0.772483,True,False
ev_0463,2026-01-13T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,1,28,0.653088,0.703124,0.202632,0.964286,0.107143,3.411,2.597,0.76136,True,False
ev_0463,2026-01-14T00:00:00+05:30,train,3.44,3.44,13.998,38.7,40.22,76.391,36.171,5.5,0.739852,2.545091,0.0,2,29,0.656821,0.723507,0.200085,0.965517,0.103448,1.439,0.97,0.674079,True,False
ev_0464,2025-12-16T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,1,0,,,,,,4.338,1.836,0.423237,True,True
ev_0464,2025-12-17T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,2,1,0.423237,0.423237,,1.0,1.0,2.465,2.465,1.0,True,False
ev_0464,2025-12-18T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,3,2,0.711618,0.625104,0.288382,1.0,0.5,4.31,3.845,0.892111,True,False
ev_0464,2025-12-19T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,4,3,0.771783,0.718556,0.250364,1.0,0.333333,3.718,3.718,1.0,True,False
ev_0464,2025-12-20T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,5,4,0.828837,0.817062,0.23828,1.0,0.25,4.166,4.166,1.0,True,False
ev_0464,2025-12-21T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,6,5,0.86307,0.88109,0.223851,1.0,0.2,3.272,3.272,1.0,True,False
ev_0464,2025-12-22T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,0,6,0.885891,0.922709,0.210623,1.0,0.166667,5.316,5.284,0.99398,True,False
ev_0464,2025-12-23T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,1,7,0.901333,0.947654,0.198633,1.0,0.142857,3.64,2.983,0.819505,True,False
ev_0464,2025-12-24T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,2,8,0.891104,0.902802,0.187765,1.0,0.125,5.563,3.609,0.648751,True,True
ev_0464,2025-12-25T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,3,9,0.864176,0.813884,0.192715,1.0,0.222222,5.463,5.463,1.0,True,False
ev_0464,2025-12-26T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,4,10,0.877758,0.879025,0.187312,1.0,0.2,3.625,3.556,0.980966,True,False
ev_0464,2025-12-27T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,5,11,0.887141,0.914704,0.181042,1.0,0.181818,5.344,5.344,1.0,True,False
ev_0464,2025-12-28T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,6,12,0.896546,0.944558,0.176119,1.0,0.166667,5.019,5.019,1.0,True,False
ev_0464,2025-12-29T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,0,13,0.904504,0.963962,0.171441,1.0,0.153846,3.387,0.0,0.0,False,False
ev_0464,2025-12-30T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,1,14,0.839896,0.626576,0.28558,0.928571,0.142857,3.233,3.233,1.0,True,False
ev_0464,2025-12-31T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,2,15,0.85057,0.757274,0.278772,0.933333,0.133333,4.387,4.271,0.973558,True,False
ev_0464,2026-01-01T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,3,16,0.858257,0.832974,0.271557,0.9375,0.125,2.644,1.634,0.618003,True,True
ev_0464,2026-01-02T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,4,17,0.844124,0.757734,0.269446,0.941176,0.176471,5.742,5.712,0.994775,True,False
ev_0464,2026-01-03T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,5,18,0.852494,0.840698,0.264118,0.944444,0.166667,3.126,3.066,0.980806,True,False
ev_0464,2026-01-04T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,6,19,0.859247,0.889736,0.258665,0.947368,0.157895,4.912,4.212,0.857492,True,False
ev_0464,2026-01-05T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,0,20,0.859159,0.878451,0.252116,0.95,0.15,4.131,3.99,0.965868,True,False
ev_0464,2026-01-06T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,1,21,0.864241,0.909047,0.247087,0.952381,0.142857,2.95,0.0,0.0,False,False
ev_0464,2026-01-07T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,2,22,0.824957,0.59088,0.301139,0.909091,0.136364,2.355,2.355,1.0,True,False
ev_0464,2026-01-08T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,3,23,0.832567,0.734072,0.296675,0.913043,0.130435,5.135,5.135,1.0,True,False
ev_0464,2026-01-09T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,4,24,0.839544,0.827147,0.292349,0.916667,0.125,3.73,1.922,0.515282,True,True
ev_0464,2026-01-10T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,5,25,0.826573,0.717994,0.293406,0.92,0.16,4.706,0.811,0.172333,True,True
ev_0464,2026-01-11T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,6,26,0.80141,0.527013,0.314015,0.923077,0.192308,3.437,3.349,0.974396,True,False
ev_0464,2026-01-12T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,0,27,0.807817,0.683597,0.309872,0.925926,0.185185,3.027,3.027,1.0,True,False
ev_0464,2026-01-13T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,1,28,0.814681,0.794338,0.306371,0.928571,0.178571,3.026,2.971,0.981824,True,False
ev_0464,2026-01-14T08:45:00+05:30,train,5.76,5.76,8.64,37.9,52.903,75.7,22.797,1.5,1.0,5.76,8.75,2,29,0.820444,0.859958,0.302583,0.931034,0.172414,2.624,2.624,1.0,True,False
ev_0465,2025-12-16T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,1,0,,,,,,5.777,4.818,0.833997,True,False
ev_0465,2025-12-17T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,2,1,0.833997,0.833997,,1.0,0.0,3.476,2.786,0.801496,True,False
ev_0465,2025-12-18T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,3,2,0.817746,0.822622,0.01625,1.0,0.0,6.23,4.604,0.739005,True,False
ev_0465,2025-12-19T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,4,3,0.791499,0.793356,0.039419,1.0,0.0,7.028,6.007,0.854724,True,False
ev_0465,2025-12-20T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,5,4,0.807305,0.814835,0.04376,1.0,0.0,4.001,3.105,0.776056,True,False
ev_0465,2025-12-21T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,6,5,0.801056,0.801262,0.041087,1.0,0.0,6.845,5.56,0.812272,True,False
ev_0465,2025-12-22T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,0,6,0.802925,0.805115,0.03774,1.0,0.0,6.736,5.313,0.788747,True,False
ev_0465,2025-12-23T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,1,7,0.800899,0.799387,0.035291,1.0,0.0,3.852,3.197,0.829958,True,False
ev_0465,2025-12-24T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,2,8,0.804532,0.810087,0.034382,1.0,0.0,3.724,2.511,0.674275,True,False
ev_0465,2025-12-25T22:30:00+05:30,train,7.12,7.12,43.579,71.94,13.14,73.717,60.577,8.0,0.765081,5.447375,22.5,3,9,0.790059,0.762553,0.052216,1.0,0.0,6.045,4.391,0.726385,True,False
